CONTRAT_CLIENT|OFFRE_COMMERCIAL|DESC_SEGMENT_CLIENT|DATE_ACTIVATION|STATUT
CC_51489920|PRE - TT 1500%|Enterprise/SME|20/09/2011 10:21:23|A
CC_54909976|PRE - TT 1500%|Residentiels|18/04/2011 16:00:38|A
CC_57749979|PRE - 900 bonus|Residentiels|08/03/2011 19:09:50|S
CC_52927433|PRE - TT 1500%|Residentiels|14/11/2006|A
CC_56707441|PRE - Family Connect|B2B2C amicale|16/06/2006|A
CC_58457443|PRE - TT 1500%|Residentiels|07/08/2006|A
CC_58678373|PRE - Trankil TT|Residentiels|27/05/2010 09:04:43|A
CC_54388591|PRE - Double|Residentiels|12/08/2010 12:26:28|A
CC_54108663|PRE - Binetna|Residentiels|11/06/2010 16:22:05|A
CC_51978721|PRE - TT 300%|Residentiels|13/12/2010 10:32:14|A
CC_52878778|PRE - 900 bonus|Residentiels|03/10/2010 18:05:03|A
CC_55778824|PRE - 1=11|Enterprise/SME|04/06/2010 20:04:03|A
CC_50718852|PRE - Double|Enterprise/SME|11/01/2011 10:04:42|A
CC_51378882|PRE - Double|Residentiels|08/10/2010 11:59:28|A
CC_51639003|PRE - TT 1500%|Residentiels|07/06/2013 17:24:17|A
CC_56379449|PRE - Trankil ELISSA|Elissa|28/01/2011 12:38:24|A
CC_54299793|PRE - TT 1500%|Residentiels|25/07/2011 18:30:36|S
CC_50849912|PRE - TT 2000%|Residentiels|07/09/2011 16:35:05|A
CC_59707572|PRE - Double|Residentiels|05/04/2010 16:37:48|A
CC_58917618|PRE - TT 1000%|Residentiels|18/05/2010 11:22:58|A
CC_50358116|PRE - Elissa 300%|Elissa|06/07/2010 15:43:13|A
CC_50538362|PRE - 900 bonus|Residentiels|12/04/2010 11:10:02|A
CC_58218551|PRE - TT 1500%|Residentiels|28/12/2010 17:23:18|A
CC_56558676|PRE - TT 1500%|Residentiels|31/08/2010 20:11:21|A
CC_59368982|PRE - TT 1000%|Residentiels|15/04/2011 10:14:02|A
CC_53518999|PRE - 900 bonus|Residentiels|14/02/2012 15:46:56|A
CC_52239015|PRE - TT 1000%|Residentiels|17/12/2010 10:40:38|A
CC_59859028|PRE - TT 1500%|Residentiels|17/12/2010 15:47:02|A
CC_54659134|PRE - Ahla Bonnusset|Residentiels|02/11/2010 19:40:02|A
CC_50437992|PRE - TT 1500%|Residentiels|11/03/2010 10:45:04|A
CC_52188110|PRE - Tawwa|Residentiels|10/02/2010 16:10:19|A
CC_52128780|PRE - TT 1000%|Residentiels|13/07/2010 19:43:59|A
CC_50029704|PRE - TT 1000%|Enterprise/SME|05/01/2011 20:07:03|A
CC_51108246|PRE - Elissa 300%|Elissa|09/10/2010 11:26:24|A
CC_57718290|PRE - New Elissa|Elissa|10/08/2010 10:52:14|A
CC_57608481|PRE - TT 1500%|Residentiels|13/11/2010 12:36:14|A
CC_52228522|PRE - TT 1500%|Residentiels|23/09/2010 11:51:10|A
CC_59268568|PRE - TT 1000%|Residentiels|01/07/2011 09:38:23|A
CC_51868648|PRE - 900 bonus|Residentiels|01/07/2010 19:19:38|A
CC_57858675|PRE - Day Pass|Residentiels|06/02/2014 09:47:07|A
CC_55128681|PRE - TT 1500%|Residentiels|31/08/2010 10:58:02|A
CC_57639021|PRE - TT 1500%|Residentiels|17/07/2011 10:39:40|S
CC_50639022|PRE - TT 1500%|Residentiels|14/11/2010 09:49:21|A
CC_53419072|PRE - TT 1500%|Residentiels|31/03/2011 15:24:09|A
CC_50839099|PRE - TT 1500%|Residentiels|07/02/2011 23:16:11|A
CC_50079206|PRE - Trankil TT|Residentiels|12/12/2010 14:18:58|S
CC_53259234|PRE - TT 1500%|Residentiels|03/02/2011 13:11:05|A
CC_58909692|PRE - TT 1500%|Residentiels|13/12/2010 10:24:56|A
CC_50539806|PRE - TT 1000%|Residentiels|30/07/2011 17:17:46|A
CC_57419839|PRE - 900 bonus|Residentiels|21/07/2011 11:54:20|A
CC_57869740|PRE - TT 1500%|Residentiels|21/06/2011 14:08:31|A
CC_55859744|PRE - TT 1500%|Residentiels|03/06/2011 13:21:35|A
CC_53199851|PRE - Double|Residentiels|16/07/2011 10:33:37|A
CC_55627942|PRE - Double|Residentiels|26/04/2010 09:51:06|A
CC_57318579|PRE - TT 1500%|Residentiels|28/10/2010 13:03:27|A
CC_56859064|PRE - 900 bonus|Residentiels|18/10/2010 19:15:01|A
CC_55789124|PRE - Double|Residentiels|25/04/2014 10:22:16|A
CC_52089690|PRE - TT 1500%|Residentiels|08/12/2010 13:05:59|A
CC_50949998|PRE - TT 1500%|Residentiels|27/06/2011 10:49:04|A
CC_54887792|PRE - Classe_Regions|Residentiels|23/07/2010 11:54:12|A
CC_57607999|PRE - TT 1500%|Residentiels|18/03/2010 20:12:52|A
CC_55048247|PRE - New Elissa|Elissa|24/06/2010 12:38:16|A
CC_57908516|PRE - TT 1000%|Entreprise/Soho|22/11/2010 11:55:56|A
CC_54028683|PRE - Double|Residentiels|31/08/2010 18:14:16|A
CC_51498810|PRE - Trankil TT|Residentiels|20/05/2011 17:38:06|A
CC_55798820|PRE - TT 1500%|Residentiels|21/05/2010 12:54:35|A
CC_54988988|PRE - Double|Residentiels|15/08/2011 09:59:33|A
CC_54519035|PRE - Oulidha 1000%|Residentiels|31/10/2010 22:27:53|A
CC_54709050|PRE - AHLA|Residentiels|02/09/2010 14:27:15|A
CC_57759293|PRE - TT 1000%|Residentiels|16/02/2011 16:26:35|A
CC_51199687|PRE - Corporate Optimum Family|Enterprise/SME|07/12/2010 23:53:44|A
CC_59399823|PRE - TT 1500%|Residentiels|10/12/2011 16:22:53|A
CC_54977496|PRE - TT 1500%|Residentiels|24/02/2010 16:29:18|A
CC_58757830|PRE - Double|Residentiels|29/05/2010 09:11:53|A
CC_57457883|PRE - 900 bonus|Residentiels|05/09/2012 15:44:59|A
CC_51058497|Hayya|Residentiels|28/09/2010 17:10:52|S
CC_57688538|PRE - TT 1500%|Residentiels|29/08/2010 18:30:09|A
CC_59388575|PRE - Trankil TT|Residentiels|02/11/2010 09:49:24|A
CC_52788598|PRE - AHLA|Residentiels|14/07/2010 21:12:09|A
CC_56378742|PRE - Trankil TT|Residentiels|27/07/2010 09:39:25|A
CC_57979034|PRE - Trankil TT|Residentiels|11/10/2010 08:43:43|A
CC_51359283|PRE - Double|Residentiels|07/06/2011 18:41:14|A
CC_50249919|PRE - TT 1000%|Enterprise/KeyAccounts|20/08/2011 08:04:00|A
CC_52819097|PRE - Trankil TT|Residentiels|26/08/2010 13:27:34|A
CC_53367920|PRE - Trankil TT|B2B2C adherent|11/03/2010 17:48:24|A
CC_59878285|PRE - 900 bonus|Residentiels|23/03/2010 14:25:11|A
CC_54898386|PRE - Trankil TT|Residentiels|31/05/2010 15:10:17|A
CC_56528695|PRE - Double|Residentiels|17/07/2010 10:01:57|A
CC_59678764|PRE - Double|Enterprise/KeyAccounts|09/09/2010 12:47:07|A
CC_54858844|PRE - TT 1500%|Residentiels|06/10/2010 09:58:20|A
CC_54768857|PRE - AHLA|Residentiels|24/08/2010 09:31:19|A
CC_54898954|PRE - TT 1000%|Residentiels|19/06/2011 08:59:49|A
CC_55519036|PRE - TT 1500%|Residentiels|12/12/2010 12:45:15|A
CC_58399103|PRE - Trankil TT|Residentiels|14/11/2010 16:42:43|A
CC_55319219|PRE - TT 1500%|Residentiels|16/01/2011 11:30:44|A
CC_52427486|PRE - SIGOUNDA|Residentiels|06/04/2010 10:20:23|A
CC_51577635|PRE - offre 40|Residentiels|20/02/2010 18:36:58|A
CC_54747679|PRE - Double|Residentiels|10/04/2010 16:19:26|A
CC_56597937|PRE - Trankil TT|Residentiels|24/06/2010 11:40:24|A
CC_53768110|PRE - TT 1500%|Residentiels|11/02/2010 14:54:29|A
CC_53728178|PRE - New Elissa|Elissa|17/09/2010 13:47:03|A
CC_54058231|PRE - Elissa 300%|Elissa|07/09/2010 11:17:29|A
CC_52448332|PRE - Elissa 300%|Elissa|15/10/2010 09:57:48|A
CC_55208511|PRE - TT 1500%|Residentiels|05/11/2010 18:02:06|A
CC_50368561|PRE - TT 1500%|Residentiels|28/08/2010 12:46:11|A
CC_53248638|PRE - 900 bonus|Residentiels|26/07/2010 16:37:21|A
CC_56288661|PRE - Trankil TT|Residentiels|19/06/2010 19:45:19|A
CC_58829032|PRE - Binetna|Residentiels|04/11/2011 23:35:42|A
CC_51079368|PRE - New Elissa|Elissa|28/10/2010 14:54:06|A
CC_54599395|PRE - Elissa 300%|Elissa|25/11/2010 13:58:19|A
CC_50679725|PRE - 1=11|Residentiels|13/04/2011 11:24:07|A
CC_53819905|PRE - TT 1500%|Residentiels|20/09/2011 11:53:48|A
CC_59357453|PRE - AHLA|Residentiels|22/05/2007|A
CC_56487925|PRE - TT 1500%|Residentiels|29/06/2010 16:54:11|A
CC_57638932|PRE - TT 1000%|Residentiels|04/04/2011 09:19:24|A
CC_55739193|PRE - 900 bonus|Residentiels|17/12/2010 12:16:32|A
CC_59499884|PRE - 900 bonus|Residentiels|08/09/2011 18:11:53|A
CC_56349983|PRE - Double|Residentiels|12/03/2011 12:53:15|A
CC_56778387|PRE - Oulidha 1000%|Residentiels|17/05/2010 10:46:16|A
CC_57918388|PRE - 900 bonus|Residentiels|06/05/2010 08:40:23|A
CC_50488419|PRE - TT 1500%|Residentiels|07/08/2010 10:45:22|A
CC_57358656|PRE - TT 1500%|Residentiels|17/06/2010 11:34:26|D
CC_57199038|PRE - TT 1500%|Residentiels|11/09/2010 12:15:49|A
CC_54339284|PRE - TT 1500%|Residentiels|21/03/2011 15:48:23|A
CC_59959725|PRE - Trankil TT|Residentiels|23/08/2011 10:08:16|A
CC_58499785|PRE - TT 1500%|Residentiels|19/09/2011 08:43:36|A
CC_52759826|PRE - 900 bonus|Residentiels|22/06/2011 09:07:57|A
CC_5519964|PRE - 900 bonus|Residentiels|10/03/2009|A
CC_57067492|PRE - Classe_Regions|Residentiels|06/06/2010 11:27:18|A
CC_56237871|PRE - TT 1000%|Residentiels|03/02/2010 09:20:58|A
CC_57448482|PRE - Double|Residentiels|20/11/2010 10:31:36|A
CC_59528551|PRE - 900 bonus|Residentiels|15/10/2010 11:44:04|A
CC_54498655|PRE - 900 bonus|Residentiels|20/06/2010 10:49:33|A
CC_57188665|PRE - TT 1500%|Residentiels|01/09/2010 22:22:20|A
CC_58468996|PRE - 900 bonus|Residentiels|10/06/2011 17:10:27|A
CC_50769286|PRE - Double|Residentiels|14/04/2011 16:34:13|S
CC_59619303|PRE - TT 1500%|Residentiels|17/04/2011 18:34:09|A
CC_50889879|PRE - TT 1000%|Residentiels|01/09/2011 12:17:03|A
CC_50708757|PRE - Double Reinstal|Residentiels|20/08/2010 08:24:05|A
CC_51329041|PRE - 1=11|Residentiels|31/12/2010 17:56:07|A
CC_57177480|PRE - Double|Residentiels|05/06/2010 10:44:45|A
CC_57357898|PRE - TT 1500%|Residentiels|01/03/2010 14:23:56|A
CC_54388377|PRE - Double|Residentiels|06/06/2010 18:42:08|A
CC_55928473|PRE - TT 1500%|Enterprise/SME|11/08/2010 09:32:57|A
CC_59988497|PRE - Trankil TT|Residentiels|03/09/2010 12:29:42|A
CC_52969601|PRE - Trankil TT|Residentiels|15/10/2010 08:32:41|A
CC_54549672|PRE - Trankil TT|B2B2C amicale|15/11/2010 11:33:46|A
CC_56759801|PRE - TT 1500%|Residentiels|07/08/2011 18:27:51|A
CC_57579881|PRE - Day Pass|Residentiels|01/08/2011 12:33:22|A
CC_59519911|PRE - Trankil TT|Residentiels|19/08/2011 12:48:18|A
CC_54067941|PRE - 900 bonus|Residentiels|02/02/2010 14:34:32|A
CC_52548417|PRE - Double|Residentiels|07/02/2011 09:41:50|A
CC_56028594|PRE - 900 bonus|Residentiels|15/07/2010 12:31:10|A
CC_59979041|PRE - Binetna|Residentiels|11/09/2012 17:51:13|D
CC_50899155|PRE - 1=11|Residentiels|21/11/2010 17:40:35|A
CC_52499238|PRE - Trankil TT|Residentiels|02/01/2011 11:34:25|A
CC_57179945|PRE - TT 1500%|Residentiels|13/04/2011 10:44:42|A
CC_59409443|PRE - TT 1500%|Residentiels|11/10/2010 08:43:48|A
CC_51079852|PRE - Double Reinstal|B2B2C adherent|06/07/2011 10:13:30|A
CC_52777435|PRE - Day Pass|Residentiels|15/11/2006|A
CC_52027443|PRE - Double|Residentiels|11/07/2006|A
CC_58427509|PRE - TT 1500%|Residentiels|05/05/2010 19:17:25|A
CC_59227512|PRE - Double Reinstal|Residentiels|23/05/2010 08:21:38|A
CC_50547648|PRE - TT 1500%|Residentiels|06/03/2010 11:28:28|A
CC_50587654|PRE - Double|Residentiels|27/03/2010 10:36:30|A
CC_51007731|PRE - Double|Residentiels|13/03/2010 17:09:31|A
CC_50737989|PRE - Trankil TT|Residentiels|29/03/2010 16:31:17|A
CC_52748577|PRE - TT 1500%|Residentiels|09/12/2010 13:22:17|A
CC_52548651|PRE - Trankil TT|Residentiels|13/06/2010 17:24:16|S
CC_58928699|PRE - TT 1000%|Residentiels|05/07/2011 12:06:37|A
CC_51558850|PRE - TT 1000%|Residentiels|29/08/2010 20:32:29|A
CC_56108852|PRE - TT 1500%|Residentiels|16/09/2010 08:33:07|A
CC_59838882|PRE - Binetna|Residentiels|16/02/2011 11:54:34|A
CC_57499123|PRE - 900 bonus|Residentiels|01/08/2011 08:56:25|A
CC_57839224|PRE - TT 1500%|Residentiels|19/04/2011 10:18:48|A
CC_50639253|PRE - TT 1500%|Residentiels|05/01/2011 15:33:06|S
CC_59467855|PRE - 1=11|Residentiels|22/03/2010 17:15:36|A
CC_52298643|PRE - TT 1500%|Residentiels|09/07/2010 17:53:46|A
CC_52018892|PRE - TT 1500%|Residentiels|02/02/2011 10:30:52|S
CC_53399218|PRE - TT 1000%|Residentiels|14/02/2011 11:02:44|A
CC_52537541|PRE - TT 1500%|Enterprise/SME|12/03/2010 11:21:07|A
CC_54907916|PRE - TT 1000%|Residentiels|07/07/2010 10:03:35|A
CC_56117922|PRE - 900 bonus|Residentiels|29/05/2010 12:42:30|A
CC_58429000|PRE - TT 1500%|Residentiels|28/10/2010 15:34:19|A
CC_57639004|PRE - Trankil TT|Residentiels|25/12/2010 11:44:45|A
CC_53149045|PRE - AHLA|Residentiels|19/10/2010 12:33:21|A
CC_53829096|PRE - Double|Residentiels|20/08/2010 08:54:18|A
CC_58569119|PRE - TT 1000%|Residentiels|23/10/2014 11:02:44|S
CC_50927863|PRE - Double|Residentiels|31/01/2010 22:02:05|A
CC_54337985|PRE - 900 bonus|Residentiels|24/05/2010 15:51:45|A
CC_56238035|PRE - TT 1500%|Residentiels|21/04/2010 10:46:30|A
CC_53728463|PRE - TT 1500%|Residentiels|28/07/2010 20:43:32|A
CC_52218683|PRE - 1=11|Residentiels|08/02/2014 14:41:35|A
CC_55238778|PRE - 900 bonus|Residentiels|27/08/2010 14:43:50|A
CC_51998849|PRE - 900 bonus|Entreprise/Soho|10/08/2010 11:26:18|A
CC_57988867|PRE - TT 1500%|Residentiels|20/09/2010 14:51:32|A
CC_51249219|PRE - TT 1500%|Residentiels|05/01/2011 22:15:30|S
CC_54009307|PRE - TT 1000%|Residentiels|06/10/2010 13:50:07|A
CC_53637457|PRE - Double|Residentiels|19/07/2007|A
CC_56217724|PRE - TT 1500%|Residentiels|14/05/2010 10:46:00|A
CC_57968066|PRE - TT 1500%|Residentiels|02/07/2010 10:09:52|A
CC_52048367|PRE - TT 1500%|Residentiels|23/07/2010 11:09:49|A
CC_56718490|PRE - Corporate Optimum Family|Residentiels|27/11/2010 08:38:20|A
CC_57498541|PRE - TT 1000%|Residentiels|08/09/2010 09:00:05|A
CC_53048594|PRE - Trankil TT|Residentiels|01/07/2010 14:50:16|A
CC_53838665|PRE - Trankil TT|Residentiels|30/08/2010 10:41:27|A
CC_53659106|PRE - TT 1500%|Residentiels|31/05/2011 14:52:36|A
CC_52749235|PRE - TT 1500%|Residentiels|30/05/2011 14:45:25|A
CC_53099740|PRE - TT 1500%|Residentiels|04/07/2011 16:57:35|A
CC_54609741|PRE - Trankil TT|Residentiels|14/06/2011 15:33:58|A
CC_52699931|PRE - Double|Residentiels|25/02/2011 20:08:00|A
CC_52158434|PRE - TT 1500%|Residentiels|06/07/2010 08:45:09|A
CC_56259253|PRE - TT 1500%|Residentiels|01/01/2011 10:47:23|A
CC_53727850|PRE - TT 1500%|Residentiels|19/03/2010 10:16:04|A
CC_51007939|PRE - TT 1500%|Residentiels|12/02/2011 10:11:40|A
CC_51218834|PRE - TT 1500%|Enterprise/SME|14/06/2010 09:09:39|A
CC_54978947|PRE - AHLA|Residentiels|26/01/2011 09:51:23|A
CC_54799032|PRE - TT 1500%|Residentiels|24/12/2011 10:37:44|A
CC_59709396|PRE - New Elissa|Elissa|23/11/2010 14:47:29|A
CC_53339686|PRE - Corporate Optimum Family|Enterprise/SME|07/12/2010 23:15:54|A
CC_55459686|PRE - Double Reinstal|Enterprise/SME|07/12/2010 23:25:49|A
CC_54469697|PRE - 900 bonus|Enterprise/SME|21/12/2010 17:24:20|A
CC_55499894|PRE - 1=11|Residentiels|02/08/2011 10:21:51|A
CC_5739996|PRE - 1=11|Residentiels|04/03/2009|A
CC_51237912|PRE - TT 1500%|Residentiels|23/05/2010 10:03:28|A
CC_55678279|PRE - Trankil TT|Residentiels|12/03/2010 14:57:08|A
CC_50938381|PRE - TT 1500%|Residentiels|06/04/2010 11:28:48|A
CC_59368540|PRE - 1=11|Residentiels|01/09/2010 00:50:14|A
CC_53348749|PRE - TT 1000%|Residentiels|12/08/2010 13:31:25|A
CC_53588824|PRE - TT 1500%|Residentiels|03/06/2010 14:55:50|A
CC_59548900|PRE - TT 1500%|Residentiels|02/02/2011 11:22:25|A
CC_51418912|PRE - AHLA|Residentiels|17/11/2010 14:13:58|A
CC_53158916|PRE - Double|Residentiels|10/06/2012 18:20:26|A
CC_53589000|PRE - 900 bonus|Residentiels|11/06/2011 14:45:28|A
CC_57479027|PRE - 900 bonus|Residentiels|17/06/2011 18:32:15|A
CC_56469029|PRE - Day Pass|Residentiels|14/10/2010 12:39:21|A
CC_57049080|PRE - AHLA|Residentiels|14/10/2010 15:38:26|A
CC_56667750|PRE - TT 1500%|Enterprise/SME|15/02/2010 15:38:33|A
CC_58519671|PRE - Trankil TT|B2B2C adherent|11/11/2010 12:49:20|A
CC_5638377|PRE - Trankil ELISSA|Elissa|06/03/2010 08:46:57|A
CC_50748347|PRE - 900 bonus|Residentiels|03/07/2010 17:17:14|A
CC_57458503|PRE - TT 1500%|Residentiels|07/09/2010 15:26:02|A
CC_55258541|PRE - Oulidha 1000%|Residentiels|14/02/2011 19:24:09|A
CC_53628572|PRE - AHLA|Residentiels|13/11/2010 09:46:04|A
CC_59128621|PRE - TT 1500%|Residentiels|14/06/2010 21:42:43|A
CC_59988634|PRE - TT 1500%|Residentiels|28/05/2010 11:22:05|A
CC_58168678|PRE - TT 1500%|Residentiels|17/06/2010 18:29:21|A
CC_58558689|PRE - Trankil TT|Residentiels|16/07/2010 07:59:48|A
CC_55699014|PRE - TT 1500%|Residentiels|25/04/2012 14:25:29|A
CC_56999219|PRE - 900 bonus|Residentiels|30/11/2010 11:02:45|A
CC_50279259|PRE - Double|Residentiels|08/02/2011 12:04:02|A
CC_52379279|PRE - TT 1500%|Residentiels|22/01/2011 10:53:45|A
CC_50539335|PRE - New Elissa|Elissa|30/11/2010 16:24:56|A
CC_51429873|PRE - TT 1500%|Residentiels|04/06/2011 10:01:17|A
CC_52349902|PRE - Double|Residentiels|22/10/2011 11:08:29|A
CC_5149202|PRE - Trankil ELISSA|Elissa|18/10/2010 18:49:31|A
CC_56638508|PRE - Trankil TT|Residentiels|20/09/2010 17:38:25|A
CC_53108772|PRE - Double|Residentiels|30/09/2010 09:41:36|A
CC_5429576|PRE - New Elissa|Elissa|17/01/2010 17:47:32|A
CC_51607703|PRE - TT 1500%|Residentiels|24/02/2010 20:14:19|A
CC_59827831|PRE - offre 40|Residentiels|04/02/2010 15:11:12|A
CC_55227875|PRE - TT 1500%|Residentiels|16/03/2010 10:31:04|A
CC_53898668|PRE - 900 bonus|Residentiels|06/09/2013 10:00:08|A
CC_54598738|PRE - 900 bonus|Residentiels|27/07/2010 09:48:40|A
CC_54379130|PRE - Trankil TT|Residentiels|30/12/2013 15:05:04|A
CC_55359204|PRE - Trankil TT|Residentiels|28/12/2010 11:47:30|A
CC_5449739|PRE - New Elissa|Elissa|22/07/2010 10:39:38|S
CC_52878375|PRE - 900 bonus|Residentiels|10/04/2010 15:52:06|A
CC_56508608|PRE - Oulidha 1000%|Residentiels|07/07/2010 08:57:26|A
CC_53608652|PRE - 1=11|Residentiels|28/06/2010 11:36:03|A
CC_57788842|PRE - Trankil TT|Residentiels|08/03/2011 16:36:14|A
CC_54198999|PRE - 900 bonus|Residentiels|10/12/2010 16:49:25|A
CC_52749168|PRE - TT 1500%|Residentiels|04/02/2011 12:32:36|A
CC_51609409|PRE - New Elissa|Elissa|08/12/2010 15:57:26|A
CC_53719669|PRE - TT 1500%|Residentiels|03/11/2010 08:26:09|A
CC_5127657|PRE - New Elissa|Elissa|29/06/2010 16:07:04|A
CC_51649271|PRE - TT 1500%|Residentiels|13/01/2012 13:05:06|A
CC_56819806|PRE - Oulidha 1000%|Residentiels|03/08/2011 18:17:43|A
CC_53629865|PRE - TT 1000%|Residentiels|08/06/2011 09:09:25|A
CC_54329907|PRE - TT 1000%|Residentiels|03/10/2011 21:52:35|S
CC_58649923|PRE - TT 1000%|Residentiels|07/02/2011 12:44:10|A
CC_55719990|PRE - 1=11|Residentiels|28/04/2011 08:13:28|A
CC_54089804|PRE - TT 1000%|Residentiels|01/08/2011 14:52:12|S
CC_59399880|PRE - 900 bonus|Residentiels|08/12/2011 16:08:59|A
CC_55667447|PRE - 900 bonus|Residentiels|10/04/2007|A
CC_50997930|PRE - TT 1500%|Residentiels|11/04/2010 17:41:07|A
CC_51808385|PRE - TT 1500%|Residentiels|08/05/2010 08:27:58|S
CC_55498775|PRE - TT 1500%|Residentiels|27/08/2010 11:14:58|A
CC_51869721|PRE - 900 bonus|Residentiels|13/04/2011 16:56:23|A
CC_54879809|PRE - Corporate Optimum Family|Enterprise/SME|18/01/2011 20:03:57|A
CC_50919836|PRE - TT 1500%|Residentiels|26/05/2011 10:11:29|A
CC_50349849|PRE - 900 bonus|Enterprise/SME|09/06/2011 15:03:36|A
CC_51629863|PRE - TT 1500%|Residentiels|11/07/2011 19:52:16|A
CC_50809955|PRE - TT 1000%|Residentiels|20/07/2011 18:48:17|A
CC_5749983|PRE - Trankil TT|Residentiels|23/03/2009|A
CC_53617497|PRE - Day Pass|Residentiels|17/05/2010 13:44:21|A
CC_58168634|PRE - 900 bonus|Residentiels|25/05/2010 11:21:20|A
CC_53888744|PRE - 900 bonus|Residentiels|14/10/2010 09:37:51|S
CC_53349037|PRE - 1=11|Residentiels|26/11/2011 10:42:19|A
CC_50169087|PRE - TT 1000%|Residentiels|05/10/2010 16:01:51|A
CC_53109803|PRE - TT 1000%|Residentiels|18/08/2011 11:58:59|A
CC_57369879|PRE - TT 1000%|Residentiels|17/08/2011 12:00:42|A
CC_53528142|PRE - New Elissa|Elissa|05/07/2010 17:41:16|D
CC_52878848|PRE - TT 1500%|Residentiels|25/08/2010 11:49:02|D
CC_57938115|PRE - New Elissa|Elissa|17/09/2010 17:17:42|D
CC_54099011|PRE - 900 bonus|Residentiels|09/04/2011 17:15:49|D
CC_56748469|PRE - 900 bonus|Residentiels|16/09/2010 09:47:16|D
CC_59269708|PRE - Club Optimum Plus|Enterprise/KeyAccounts|12/01/2011 17:14:45|A
CC_56198791|PRE - TT 1500%|Residentiels|08/09/2010 11:55:24|D
CC_54128633|PRE - TT 1500%|Residentiels|25/05/2010 16:24:11|D
CC_53128589|PRE - Trankil TT|Residentiels|14/08/2010 11:40:30|D
CC_56827913|PRE - TT 1000%|Residentiels|11/02/2010 14:59:34|D
CC_53498721|PRE - TT 1500%|Residentiels|08/09/2010 11:08:11|D
CC_59067574|PRE - Double|Residentiels|12/05/2010 13:35:27|D
CC_52588285|PRE - Trankil TT|Residentiels|17/03/2010 11:46:53|D
CC_54629274|PRE - TT 1500%|Residentiels|19/01/2011 11:55:22|D
CC_51028864|PRE - TT 1000%|Entreprise/Soho|29/12/2010 16:04:30|D
CC_58279695|PRE - Trankil TT|Residentiels|16/12/2010 10:36:42|D
CC_56038115|PRE - Elissa 300%|Elissa|28/07/2010 16:44:05|D
CC_56308977|PRE - Club Optimum Plus|Enterprise/SME|08/04/2011 19:04:14|A
CC_57367756|PRE - TT 1000%|Residentiels|30/04/2010 16:31:00|D
CC_51939696|PRE - TT 1500%|Residentiels|17/12/2010 16:30:43|D
CC_51687515|PRE - 900 bonus|Residentiels|30/03/2010 09:16:48|D
CC_59718655|PRE - Oulidha 1000%|Residentiels|20/06/2010 10:59:56|D
CC_50999679|PRE - TT 1500%|B2B2C adherent|07/12/2010 16:02:19|D
CC_56997798|PRE - TT 1000%|Residentiels|02/03/2010 08:57:02|S
CC_50117938|PRE - 900 bonus|Residentiels|21/05/2010 10:39:24|A
CC_59358385|PRE - Trankil TT|Residentiels|05/05/2010 12:27:34|A
CC_51298386|PRE - 900 bonus|Residentiels|22/04/2010 10:18:44|A
CC_54268771|PRE - 900 bonus|Residentiels|04/08/2010 10:18:18|A
CC_51878917|PRE - Trankil TT|Residentiels|26/09/2011 10:04:52|A
CC_55699054|PRE - Double|Residentiels|21/09/2010 09:28:50|A
CC_54379674|PRE - TT 1500%|Residentiels|26/11/2010 14:32:20|A
CC_5129962|PRE - TT 1500%|Residentiels|23/04/2009|A
CC_57627720|PRE - Trankil TT|Residentiels|05/03/2010 11:19:46|S
CC_57318088|PRE - TT 1500%|Residentiels|18/05/2010 11:01:51|A
CC_56628502|PRE - Trankil TT|Residentiels|21/08/2010 10:37:08|A
CC_53728513|PRE - TT 1500%|Residentiels|11/08/2010 17:04:51|A
CC_57258629|PRE - Oulidha 1000%|Residentiels|27/05/2010 22:20:47|A
CC_54429147|PRE - TT 1500%|Residentiels|01/11/2010 08:38:11|A
CC_59019177|PRE - TT 1500%|Residentiels|23/01/2011 17:49:49|A
CC_58949785|PRE - TT 1500%|Residentiels|13/10/2011 10:44:57|A
CC_53577924|PRE - TT 1500%|Residentiels|06/03/2010 17:42:18|A
CC_55888353|PRE - TT 1500%|Residentiels|21/08/2010 16:04:17|A
CC_50439164|PRE - Day Pass|Residentiels|21/01/2011 11:43:57|A
CC_55327477|PRE - Classe_Regions|Residentiels|04/04/2010 11:34:11|A
CC_52047511|PRE - Trankil TT|Residentiels|13/05/2010 18:02:52|A
CC_51937597|PRE - 1=11|Residentiels|17/05/2010 12:39:53|A
CC_57347662|PRE - Trankil TT|Residentiels|23/05/2010 12:07:31|A
CC_56957946|PRE - Trankil TT|Residentiels|23/06/2010 11:23:38|A
CC_59858429|PRE - Trankil TT|Residentiels|31/07/2010 20:33:57|A
CC_53668591|PRE - Oulidha 1000%|Residentiels|22/07/2010 15:37:49|A
CC_50018821|PRE - TT 1000%|Enterprise/SME|21/05/2010 16:10:41|A
CC_55889021|PRE - TT 1500%|Residentiels|13/11/2010 09:16:23|A
CC_57829054|PRE - 900 bonus|Residentiels|29/09/2010 10:42:18|A
CC_59259747|PRE - TT 1500%|Residentiels|04/06/2011 10:01:17|A
CC_53829800|PRE - Binetna|Residentiels|14/08/2011 16:43:10|A
CC_56509828|PRE - Corporate Optimum Family|B2B2C amicale|09/05/2011 17:23:46|A
CC_51527536|PRE - TT 1000%|Residentiels|14/06/2010 08:15:11|A
CC_59757643|PRE - TT 1500%|Residentiels|26/09/2010 17:02:23|A
